experience_coding,python_user,r_user,sql_user,most_used,compensation
4.6,False,False,True,nan,98928
0.62,False,False,False,Scikit-learn,63985
30.0,False,False,True,nan,157844
2.8,False,False,False,nan,58490
0.56,False,False,False,PyTorch,678
27.8,False,False,False,Keras,52866
0.38,False,False,True,Scikit-learn,58754
5.1,False,False,False,Scikit-learn,59850
1.3,False,False,True,PyTorch,843
29.0,False,False,False,Scikit-learn,756
11.7,False,False,True,nan,55651
2.4,False,False,False,Scikit-learn,63735
2.6,False,False,False,Scikit-learn,59047
2.4,False,False,False,nan,72450
2.5,False,False,False,Scikit-learn,67817
2.1,False,False,False,nan,73484
18.2,False,False,False,Scikit-learn,68950
1.9,False,False,False,TensorFlow,47637
1.7,False,False,False,TensorFlow,71140
1.9,False,False,True,Scikit-learn,2408
0.74,False,False,False,nan,1500
1.2,False,False,False,nan,73236
3.3,False,False,False,Scikit-learn,52404
2.7,False,False,False,nan,74132
23.9,False,False,False,Keras,90519
2.8,False,False,True,Scikit-learn,729
7.7,False,False,False,nan,50044
14.6,False,False,True,Keras,116174
0.69,False,False,True,nan,419
4.4,False,False,True,PyTorch,6273
3.2,False,False,True,PyTorch,11552
5.8,False,False,False,Scikit-learn,85774
2.7,False,False,False,Scikit-learn,2920
0.76,False,False,True,Scikit-learn,168
10.5,False,False,True,PyTorch,93565
0.74,False,False,False,nan,56256
0.44,False,False,True,PyTorch,420
0.33,False,False,True,Scikit-learn,788
0.68,False,False,False,nan,69803
4.5,False,False,False,Scikit-learn,64830
2.7,False,False,False,Scikit-learn,62352
4.5,False,False,True,TensorFlow,57063
7.8,False,False,True,TensorFlow,3377
27.9,False,False,False,Scikit-learn,67286
8.5,False,False,False,nan,123097
0.41,False,False,True,Scikit-learn,1298
4.9,False,False,True,Scikit-learn,2711
4.9,False,False,False,Keras,9210
0.49,False,False,False,Keras,61041
5.8,False,False,False,Scikit-learn,73760
24.4,False,False,False,TensorFlow,99450
3.9,False,False,False,PyTorch,61681
2.0,False,False,True,Scikit-learn,22509
2.0,False,False,False,Keras,51989
0.0,False,False,False,nan,39133
16.2,False,False,True,Scikit-learn,52857
2.9,False,False,False,nan,68691
1.1,False,False,False,PyTorch,73089
2.0,False,False,False,Scikit-learn,59115
13.6,False,False,True,nan,24479
2.3,False,False,False,Scikit-learn,17879
16.9,False,False,True,PyTorch,78936
0.8,False,False,False,TensorFlow,89598
0.84,False,False,False,nan,58271
1.1,False,False,False,nan,36194
2.4,False,False,False,Scikit-learn,53680
0.44,False,False,False,TensorFlow,65848
9.7,False,False,False,Scikit-learn,41748
28.7,False,False,True,nan,76457
5.7,False,False,False,Scikit-learn,54037
0.32,False,False,True,nan,60124
1.7,False,False,True,Scikit-learn,21469
10.4,False,False,False,PyTorch,47117
0.0,False,False,False,nan,7236
4.2,False,False,True,Scikit-learn,27562
8.8,False,False,True,nan,52350
2.7,False,False,True,Scikit-learn,6733
2.6,False,False,True,Scikit-learn,901
10.5,False,False,True,Scikit-learn,129112
4.6,False,False,False,TensorFlow,10069
2.2,False,False,True,TensorFlow,59661
3.0,False,False,False,nan,54083
12.6,False,False,False,Scikit-learn,88634
0.35,False,False,False,Scikit-learn,803
0.54,False,False,False,nan,64867
0.39,False,False,False,nan,60927
0.93,False,False,False,Scikit-learn,549
2.3,False,False,False,nan,61753
10.4,False,False,False,TensorFlow,78186
0.0,False,False,False,nan,1009357
2.6,False,False,False,nan,226898
0.55,False,False,False,Keras,70285
1.5,False,False,True,nan,64822
0.0,False,False,False,nan,102
4.8,False,False,True,Scikit-learn,45570
11.6,False,False,True,nan,6986
0.23,False,False,False,PyTorch,72685
0.85,False,False,False,TensorFlow,2512
0.74,False,False,False,TensorFlow,55873
0.51,False,False,True,Scikit-learn,52182
25.3,False,False,True,nan,87267
0.0,False,False,False,nan,73476
0.0,False,False,False,nan,108510
0.22,False,False,False,Scikit-learn,794
16.5,False,False,False,PyTorch,208
0.76,False,False,False,nan,7486
3.0,False,False,True,Scikit-learn,25597
16.1,False,False,False,TensorFlow,63934
2.0,False,False,True,nan,571
2.0,False,False,True,Keras,53908
25.6,False,False,False,TensorFlow,69243
2.6,False,False,True,Scikit-learn,72796
1.1,False,False,True,Keras,62458
3.0,False,False,True,Scikit-learn,74923
2.0,False,False,False,Scikit-learn,916
0.0,False,False,False,nan,76316
1.5,False,False,True,TensorFlow,10354
2.2,False,False,False,nan,52685
2.2,False,False,False,Scikit-learn,73138
29.3,False,False,False,Scikit-learn,290160
0.0,False,False,False,nan,3900
0.0,False,False,False,nan,4438
1.7,False,False,True,Scikit-learn,567
11.0,False,False,True,Keras,39780
22.6,False,False,True,Scikit-learn,56045
1.9,False,False,False,Scikit-learn,774
0.79,False,False,False,nan,66952
0.0,False,False,False,nan,43845
4.1,False,False,False,Scikit-learn,798
1.1,False,False,False,nan,58634
0.71,False,False,True,nan,60403
4.1,False,False,True,nan,72002
9.0,False,False,False,nan,1918
3.9,False,False,True,Scikit-learn,68325
2.1,False,False,False,nan,59396
4.3,False,False,False,Scikit-learn,105
6.9,False,False,False,nan,56175
0.0,False,False,False,nan,207
2.7,False,False,False,nan,50511
1.1,False,False,False,nan,65477
0.37,False,False,True,TensorFlow,80587
23.1,False,False,False,nan,445636
3.7,False,False,True,nan,68317
1.7,False,False,False,Scikit-learn,11
9.4,False,False,False,nan,41690
0.88,False,False,True,nan,29674
1.4,False,False,False,Keras,58665
2.9,False,False,False,Scikit-learn,61816
0.4,False,False,True,nan,662
1.9,False,False,True,nan,61569
0.27,False,False,True,nan,60939
21.7,False,False,False,nan,848
0.61,False,False,False,nan,63242
1.3,False,False,True,nan,6939
0.0,False,False,False,nan,52101
21.6,False,False,True,TensorFlow,56419
1.9,False,False,True,nan,51998
8.9,False,False,False,nan,18874
0.35,False,False,True,Scikit-learn,725
2.0,False,False,True,nan,92010
4.2,False,False,True,Scikit-learn,5059
5.0,False,False,True,Scikit-learn,68989
1.8,False,False,False,PyTorch,1523
0.68,False,False,False,nan,50169
15.8,False,False,False,PyTorch,68854
7.7,False,False,True,Keras,90590
3.7,False,False,False,Keras,47945
0.34,False,False,False,nan,67572
29.7,False,False,False,PyTorch,64463
2.3,False,False,False,PyTorch,844
10.6,False,False,True,nan,148129
7.2,False,False,False,Scikit-learn,93544
2.7,False,False,False,Scikit-learn,11086
8.3,False,False,False,nan,52175
4.3,False,False,False,PyTorch,61344
0.76,False,False,True,Keras,64478
4.8,False,False,False,PyTorch,1249
0.6,False,False,False,nan,62361
4.0,False,False,True,nan,74465
3.3,False,False,False,Scikit-learn,46174
24.6,False,False,False,TensorFlow,29179
0.44,False,False,False,Scikit-learn,9531
1.7,False,False,True,nan,70271
6.3,False,False,True,Scikit-learn,71303
7.9,False,False,True,Keras,123007
1.7,False,False,True,PyTorch,53158
4.8,False,False,True,Scikit-learn,1547
23.6,False,False,True,Scikit-learn,111466
0.67,False,False,False,nan,62993
14.0,False,False,True,Scikit-learn,52934
3.4,False,False,True,nan,51036
24.4,False,False,False,TensorFlow,52075
7.3,False,False,True,Scikit-learn,333
0.91,False,False,True,TensorFlow,6645
2.4,False,False,True,Scikit-learn,520
0.81,False,False,False,nan,434
1.8,False,False,True,Scikit-learn,412
1.4,False,False,True,Keras,111012
4.2,False,False,True,nan,50452
0.98,False,False,False,Scikit-learn,52153
4.7,False,False,False,Keras,2453
2.9,False,False,True,Scikit-learn,79793
1.8,False,False,True,Scikit-learn,917
8.5,False,False,False,nan,111300
0.86,False,False,False,nan,69547
2.6,False,False,False,nan,50055
3.0,False,False,False,Keras,62452
5.6,False,False,False,Keras,303437
0.83,False,False,False,nan,532
9.6,False,False,True,Scikit-learn,20625
0.88,False,False,False,nan,72536
2.4,False,False,True,nan,70515
0.34,False,False,False,Keras,69013
0.26,False,False,False,nan,1604
4.7,False,False,False,PyTorch,54166
2.7,False,False,False,nan,28393
2.0,False,False,True,nan,53977
1.7,False,False,True,Scikit-learn,57997
2.4,False,False,False,nan,265
1.8,False,False,False,Scikit-learn,58356
1.5,False,False,False,Scikit-learn,62765
0.0,False,False,False,nan,54674
0.4,False,False,False,nan,65886
0.74,False,False,False,Scikit-learn,50772
3.9,False,False,False,TensorFlow,18705
0.26,False,False,False,nan,55239
26.7,False,False,True,TensorFlow,104904
0.0,False,False,False,nan,963
2.2,False,False,True,nan,17931
0.69,False,False,False,nan,63453
0.78,False,False,False,Keras,37073
0.77,False,False,False,Scikit-learn,66668
9.4,False,False,False,PyTorch,66801
0.82,False,False,True,nan,57452
7.3,False,False,True,Scikit-learn,3749
1.5,False,False,False,Keras,34479
4.3,False,False,False,nan,33867
26.3,False,False,True,TensorFlow,188769
1.9,False,False,False,Scikit-learn,71111
4.2,False,False,False,nan,65779
15.1,False,False,True,nan,56750
7.8,False,False,False,Scikit-learn,24140
0.24,False,False,True,Scikit-learn,73700
1.6,False,False,True,Scikit-learn,20181
12.0,False,False,True,nan,654
2.3,False,False,False,nan,51491
6.4,False,False,True,Keras,29172
1.4,False,False,False,nan,51634
8.6,False,False,True,TensorFlow,152695
1.6,False,False,False,nan,59802
3.2,False,False,False,TensorFlow,7526
9.1,False,False,True,PyTorch,63109
0.82,False,False,False,nan,68956
14.7,False,False,False,Keras,41141
2.4,False,False,True,nan,67909
24.6,False,False,True,nan,54989
1.0,False,False,False,PyTorch,44280
4.4,False,False,False,Keras,784
6.4,False,False,True,Keras,22904
4.6,False,False,False,Keras,52264
7.5,False,False,False,Scikit-learn,58959
25.8,False,False,False,Scikit-learn,17040
3.3,False,False,False,nan,8492
3.1,False,False,False,Scikit-learn,8745
2.6,False,False,False,nan,65014
3.0,False,False,True,Scikit-learn,9666
4.2,False,False,True,Scikit-learn,70833
0.71,False,False,False,nan,58640
8.3,False,False,False,nan,73515
1.9,False,False,True,Scikit-learn,39100
19.5,False,False,True,Keras,72158
2.7,False,False,True,TensorFlow,234868
17.0,False,False,False,nan,73704
4.1,False,False,True,nan,92265
4.8,False,False,True,Scikit-learn,50838
29.0,False,False,True,nan,70969
4.4,False,False,True,TensorFlow,1615
8.9,False,False,True,TensorFlow,826
1.6,False,False,False,PyTorch,54380
0.63,False,False,False,nan,57187
12.0,False,False,True,TensorFlow,49093
4.9,False,False,True,Scikit-learn,830
0.76,False,False,False,PyTorch,65419
0.74,False,False,False,PyTorch,700
4.3,False,False,True,Scikit-learn,4619
2.5,False,False,False,nan,72529
1.6,False,False,False,nan,59957
4.1,False,False,True,Scikit-learn,52826
4.1,False,False,False,TensorFlow,2351
3.0,False,False,False,Scikit-learn,735
13.1,False,False,True,TensorFlow,224566
8.0,False,False,True,Scikit-learn,174222
4.6,False,False,False,Scikit-learn,22201
3.6,False,False,False,nan,60371
0.51,False,False,False,TensorFlow,1420
2.7,False,False,False,nan,59564
25.6,False,False,False,nan,76950
1.3,False,False,False,PyTorch,21531
3.2,False,False,False,nan,49977
7.5,False,False,False,PyTorch,71818
1.2,False,False,True,TensorFlow,927
1.3,False,False,False,TensorFlow,74510
7.3,False,False,True,PyTorch,50737
0.0,False,False,False,nan,208
8.5,False,False,True,nan,121366
25.3,False,False,False,Scikit-learn,11594
3.8,False,False,False,nan,53856
2.8,False,False,True,TensorFlow,9198
0.84,False,False,False,nan,49373
4.9,False,False,False,PyTorch,69144
1.8,False,False,False,Scikit-learn,9885
1.1,False,False,False,nan,51197
2.3,False,False,False,Scikit-learn,65406
10.9,False,False,True,Scikit-learn,68406
1.9,False,False,True,Scikit-learn,13236
7.5,False,False,False,TensorFlow,709590
0.66,False,False,False,Scikit-learn,59546
1.7,False,False,True,Scikit-learn,73308
2.1,False,False,False,Scikit-learn,74735
0.29,False,False,False,nan,47840
14.1,False,False,False,Keras,116366
18.4,False,False,True,nan,64465
10.9,False,False,False,Scikit-learn,46689
2.7,False,False,True,Keras,73019
8.2,False,False,True,nan,117350
1.6,False,False,False,TensorFlow,65861
26.2,False,False,True,Keras,56777
2.4,False,False,True,nan,57084
2.1,False,False,True,TensorFlow,66097
8.7,False,False,False,Scikit-learn,44770
4.2,False,False,True,Scikit-learn,1555
1.2,False,False,False,Scikit-learn,358111
3.3,False,False,True,Scikit-learn,55018
9.8,False,False,True,Scikit-learn,26475
3.5,False,False,True,Scikit-learn,66061
4.0,False,False,True,Scikit-learn,2420
1.4,False,False,True,TensorFlow,17624
2.9,False,False,False,TensorFlow,93927
2.4,False,False,False,Keras,12825
0.35,False,False,False,Scikit-learn,28835
2.8,False,False,False,PyTorch,61596
2.0,False,False,True,nan,5331
0.67,False,False,True,nan,56120
3.1,False,False,False,Keras,71581
0.0,False,False,False,nan,26196
8.6,False,False,True,nan,59213
2.1,False,False,True,TensorFlow,5900
1.9,False,False,True,nan,508
1.1,False,False,True,PyTorch,71362
3.9,False,False,False,nan,871
0.59,False,False,True,Scikit-learn,10454
5.1,False,False,True,TensorFlow,68291
0.46,False,False,False,nan,57827
6.1,False,False,False,TensorFlow,52691
1.5,False,False,False,nan,51053
1.3,False,False,False,nan,3786
14.4,False,False,True,Scikit-learn,118406
2.9,False,False,False,nan,54551
8.7,False,False,False,Scikit-learn,46583
0.33,False,False,False,TensorFlow,68066
0.88,False,False,False,TensorFlow,295
3.6,False,False,True,nan,64346
2.4,False,False,False,Keras,70170
2.1,False,False,True,Keras,565
1.1,False,False,True,Scikit-learn,58763
2.6,False,False,False,Scikit-learn,70597
0.6,False,False,False,nan,881
28.5,False,False,False,Keras,117675
2.1,False,False,True,nan,1545
5.5,False,False,True,Scikit-learn,62072
0.67,False,False,False,Scikit-learn,52977
0.45,False,False,False,nan,62540
15.7,False,False,True,Scikit-learn,60483
26.8,False,False,True,nan,67
28.1,False,False,False,nan,158472
25.2,False,False,False,PyTorch,207
1.5,False,False,True,Scikit-learn,71721
2.5,False,False,False,Scikit-learn,55189
9.7,False,False,False,Scikit-learn,55169
2.7,False,False,True,nan,33953
3.6,False,False,True,TensorFlow,886
0.49,False,False,False,Keras,71825
26.9,False,False,True,PyTorch,220266
0.39,False,False,True,TensorFlow,33456
0.68,False,False,True,nan,10508
1.7,False,False,False,nan,286
0.72,False,False,False,Scikit-learn,51176
0.97,False,False,True,TensorFlow,88054
1.1,False,False,False,Scikit-learn,187916
2.7,False,False,False,PyTorch,1121
7.8,False,False,True,Keras,144193
4.9,False,False,False,Keras,74454
3.4,False,False,True,nan,67076
0.96,False,False,False,TensorFlow,65457
0.0,False,False,False,nan,36
28.8,False,False,True,nan,1326
3.6,False,False,False,PyTorch,198998
3.4,False,False,True,Keras,4386
2.8,False,False,True,PyTorch,16291
4.6,False,False,False,nan,50626
1.1,False,False,False,TensorFlow,83151
0.52,False,False,False,Keras,61477
1.8,False,False,False,PyTorch,2681
3.2,False,False,False,PyTorch,59830
2.6,False,False,False,Scikit-learn,57350
0.62,False,False,False,Keras,71861
12.0,False,False,True,PyTorch,123213
0.2,False,False,True,nan,187
3.0,False,False,True,nan,53770
1.7,False,False,True,nan,73781
15.1,False,False,True,Scikit-learn,148104
3.1,False,False,False,nan,55939
0.32,False,False,False,nan,489
7.9,False,False,True,nan,23486
3.1,False,False,False,PyTorch,998
28.0,False,False,True,Scikit-learn,234630
1.2,False,False,True,Scikit-learn,10371
15.3,False,False,True,Keras,2164
0.78,False,False,True,TensorFlow,4983
0.46,False,False,False,TensorFlow,64583
3.8,False,False,False,Keras,8185
7.4,False,False,True,nan,23236
1.0,False,False,False,Scikit-learn,71000
0.52,False,False,False,nan,286341
0.64,False,False,False,nan,861
3.8,False,False,True,Scikit-learn,23131
1.0,False,False,False,nan,57431
3.4,False,False,False,TensorFlow,68504
2.3,False,False,True,Keras,1484
0.42,False,False,False,nan,8626
2.8,False,False,True,TensorFlow,60976
1.6,False,False,True,PyTorch,1200
12.9,False,False,True,Scikit-learn,119543
2.3,False,False,True,Scikit-learn,69555
2.0,False,False,False,Keras,78480
1.5,False,False,False,nan,1761
29.4,False,False,False,TensorFlow,5161
0.29,False,False,True,Scikit-learn,58251
0.44,False,False,False,TensorFlow,507
1.6,False,False,True,Scikit-learn,298
2.2,False,False,True,nan,53014
1.2,False,False,True,nan,73902
6.5,False,False,False,Scikit-learn,32957
4.6,False,False,False,nan,63455
2.9,False,False,True,nan,50563
1.9,False,False,True,Scikit-learn,52191
2.8,False,False,False,nan,724
29.3,False,False,False,nan,137232
0.59,False,False,True,Scikit-learn,1391
1.5,False,False,False,TensorFlow,72207
0.0,False,False,False,nan,109168
8.1,False,False,True,nan,71802
19.1,False,False,True,Scikit-learn,5988
22.5,False,False,False,nan,54612
12.7,False,False,False,PyTorch,121175
1.7,False,False,True,PyTorch,34853
4.1,False,False,False,nan,716
4.7,False,False,False,PyTorch,43232
2.8,False,False,False,nan,45653
2.4,False,False,True,PyTorch,368
0.89,False,False,False,Scikit-learn,29390
0.73,False,False,False,nan,61295
0.0,False,False,False,nan,108499
14.5,False,False,False,Keras,2622
3.9,False,False,True,Scikit-learn,8799
3.6,False,False,False,nan,73197
14.9,False,False,True,nan,214600
2.0,False,False,False,Scikit-learn,59226
1.5,False,False,False,Keras,5219
6.6,False,False,False,Scikit-learn,190730
0.57,False,False,False,Scikit-learn,47461
20.7,False,False,True,Keras,1157452
21.7,False,False,True,Scikit-learn,95316
8.3,False,False,False,Keras,88229
2.9,False,False,True,nan,51057
1.3,False,False,False,TensorFlow,458
0.87,False,False,True,nan,67410
0.62,False,False,True,nan,71397
0.37,False,False,False,nan,56940
2.6,False,False,False,nan,40330
1.0,False,False,True,nan,72260
2.7,False,False,True,Scikit-learn,52532
0.23,False,False,False,nan,73966
7.6,False,False,False,PyTorch,51327
12.7,False,False,True,nan,50699
1.2,False,False,True,TensorFlow,1925
23.9,False,False,True,Scikit-learn,263700
14.5,False,False,False,Scikit-learn,58024
2.9,False,False,True,nan,2796
0.0,False,False,False,nan,2870
6.6,False,False,False,Scikit-learn,1594
6.0,False,False,False,nan,657
0.25,False,False,False,Scikit-learn,687
1.1,False,False,True,nan,68531
2.1,False,False,False,Keras,4931
0.64,False,False,False,nan,73688
19.6,False,False,False,nan,161179
3.0,False,False,True,TensorFlow,47139
1.3,False,False,True,Scikit-learn,59938
2.2,False,False,False,nan,2800
0.58,False,False,False,nan,60311
10.6,False,False,True,Scikit-learn,199379
5.2,False,False,True,Scikit-learn,55747
23.5,False,False,True,Scikit-learn,29133
2.7,False,False,True,Scikit-learn,21308
11.9,False,False,False,Keras,96578
0.24,False,False,False,Scikit-learn,67349
0.5,False,False,False,nan,55556
0.84,False,False,False,nan,415
2.4,False,False,True,Scikit-learn,56618
0.47,False,False,False,nan,4793
1.6,False,False,False,Scikit-learn,949
0.75,False,False,False,nan,4153
1.9,False,False,False,Scikit-learn,61478
3.5,False,False,False,TensorFlow,11361
1.1,False,False,True,nan,28
17.7,False,False,False,Keras,114910
0.23,False,False,False,nan,61610
0.0,False,False,False,nan,1758
6.7,False,False,True,TensorFlow,7173
0.47,False,False,True,nan,12296
0.32,False,False,True,nan,20265
0.41,False,False,False,Scikit-learn,1833
7.6,False,False,True,nan,180661
2.5,False,False,False,nan,7380
3.7,False,False,False,TensorFlow,216109
4.6,False,False,True,nan,68757
1.4,False,False,True,nan,70956
5.1,False,False,False,Scikit-learn,232032
6.6,False,False,False,Scikit-learn,86106
2.3,False,False,True,Scikit-learn,148
11.9,False,False,True,nan,100932
17.4,False,False,True,nan,32521
3.9,False,False,False,TensorFlow,72855
0.94,False,False,False,nan,51586
2.3,False,False,True,Keras,8780
15.4,False,False,True,Scikit-learn,170964
0.37,False,False,False,nan,986
1.8,False,False,False,Scikit-learn,63557
0.58,False,False,True,nan,57676
0.5,False,False,False,Scikit-learn,27434
0.45,False,False,False,nan,62528
1.4,False,False,False,Keras,6012
0.37,False,False,False,nan,60057
2.8,False,False,True,nan,3164
3.2,False,False,False,TensorFlow,836
2.9,False,False,False,Scikit-learn,62906
16.0,False,False,False,Scikit-learn,115066
22.3,False,False,False,TensorFlow,114015
0.54,False,False,False,Scikit-learn,68321
0.98,False,False,False,nan,70016
0.37,False,False,False,Scikit-learn,59379
14.8,False,False,True,Keras,102750
24.7,False,False,False,nan,7396
6.0,False,False,False,nan,60028
1.7,False,False,False,Scikit-learn,56015
5.4,False,False,False,TensorFlow,66651
4.9,False,False,False,Scikit-learn,307
0.9,False,False,True,PyTorch,55691
0.9,False,False,False,nan,68333
0.66,False,False,False,Scikit-learn,65249
3.4,False,False,False,Scikit-learn,71791
0.48,False,False,False,nan,7985
4.1,False,False,False,nan,51246
6.7,False,False,False,Scikit-learn,61155
1.6,False,False,False,Scikit-learn,2550
4.1,False,False,False,Scikit-learn,194438
1.5,False,False,True,PyTorch,66170
2.0,False,False,False,Scikit-learn,60547
2.2,False,False,False,nan,74746
0.23,False,False,False,nan,72867
0.71,False,False,False,Scikit-learn,53953
1.2,False,False,False,PyTorch,369
15.9,False,False,False,nan,78573
17.8,False,False,False,nan,34034
0.98,False,False,False,nan,52895
7.8,False,False,True,Scikit-learn,693
22.3,False,False,False,TensorFlow,71516
3.1,False,False,False,Scikit-learn,53348
2.9,False,False,False,Scikit-learn,12749
1.6,False,False,False,TensorFlow,965
22.7,False,False,True,PyTorch,62837
3.3,False,False,True,TensorFlow,73287
2.5,False,False,False,nan,848
3.4,False,False,False,TensorFlow,38506
4.8,False,False,True,nan,622
1.1,False,False,True,Scikit-learn,55249
0.31,False,False,True,nan,51451
4.1,False,False,False,nan,72294
2.9,False,False,False,Scikit-learn,925
1.3,False,False,True,nan,69740
14.9,False,False,False,Scikit-learn,195600
0.91,False,False,False,nan,59432
1.6,False,False,True,nan,32472
27.6,False,False,False,TensorFlow,75960
4.6,False,False,False,PyTorch,12665
1.9,False,False,True,TensorFlow,2391
0.54,False,False,False,nan,58056
2.5,False,False,True,Keras,59248
0.83,False,False,True,nan,59944
16.9,False,False,True,Keras,147494
1.6,False,False,True,nan,60077
0.47,False,False,False,nan,65068
0.0,False,False,False,nan,467
2.9,False,False,False,Scikit-learn,238
0.45,False,False,False,TensorFlow,63712
15.3,False,False,False,nan,1716
2.0,False,False,True,nan,53430
2.5,False,False,True,TensorFlow,73884
23.9,False,False,False,Scikit-learn,113086
3.4,False,False,True,Scikit-learn,110227
1.6,False,False,False,Scikit-learn,63731
2.3,False,False,True,TensorFlow,65542
0.53,False,False,False,Scikit-learn,60439
0.0,False,False,False,nan,9734
7.7,False,False,False,PyTorch,64265
16.0,False,False,False,Keras,38569
0.42,False,False,True,nan,437
0.36,False,False,False,Scikit-learn,67711
1.2,False,False,False,nan,59487
3.6,False,False,False,PyTorch,7475
2.3,False,False,True,Scikit-learn,869
1.7,False,False,True,TensorFlow,375
2.2,False,False,False,TensorFlow,14724
0.0,False,False,False,nan,71654
1.3,False,False,False,nan,63589
2.1,False,False,True,TensorFlow,12767
22.4,False,False,True,nan,295
1.9,False,False,False,Scikit-learn,3618
23.2,False,False,False,TensorFlow,150790
1.6,False,False,False,PyTorch,74466
0.0,False,False,False,nan,77664
0.42,False,False,True,nan,27969
2.1,False,False,False,TensorFlow,63919
0.96,False,False,True,nan,62695
0.99,False,False,False,nan,70615
15.4,False,False,True,Scikit-learn,22086
0.49,False,False,True,Keras,702
3.7,False,False,False,TensorFlow,47235
3.1,False,False,False,Scikit-learn,71745
1.8,False,False,True,nan,475
0.32,False,False,True,Scikit-learn,1294
0.25,False,False,True,PyTorch,72134
0.9,False,False,False,nan,96
0.0,False,False,False,nan,20697
1.3,False,False,False,Keras,56493
0.21,False,False,True,PyTorch,36682
0.25,False,False,True,Scikit-learn,797
2.0,False,False,False,Keras,71755
1.2,False,False,True,nan,77002
0.83,False,False,True,Scikit-learn,57906
0.36,False,False,False,nan,52328
0.78,False,False,False,nan,117313
1.9,False,False,False,Keras,52114
3.4,False,False,False,PyTorch,200005
0.0,False,False,False,nan,30666
0.34,False,False,False,nan,63999
0.74,False,False,False,nan,66045
3.0,False,False,False,nan,70456
8.7,False,False,True,Scikit-learn,25830
1.5,False,False,False,Scikit-learn,30212
0.98,False,False,False,Scikit-learn,68769
0.85,False,False,False,nan,54796
1.1,False,False,True,Scikit-learn,14539
4.0,False,False,False,PyTorch,68533
3.4,False,False,False,Keras,68178
19.0,False,False,True,nan,227596
0.58,False,False,False,TensorFlow,66393
7.1,False,False,True,Scikit-learn,61787
0.86,False,False,False,Scikit-learn,57169
0.79,False,False,False,Keras,66417
2.2,False,False,False,nan,33738
25.9,False,False,False,Scikit-learn,68998
2.3,False,False,True,Scikit-learn,12990
2.0,False,False,True,Scikit-learn,66235
6.8,False,False,True,Scikit-learn,120872
11.9,False,False,False,Scikit-learn,1264
12.3,False,False,True,Scikit-learn,51860
26.2,False,False,True,TensorFlow,39644
29.2,False,False,True,Keras,67783
2.0,False,False,False,PyTorch,2006
20.3,False,False,False,Scikit-learn,152427
2.8,False,False,False,Scikit-learn,13021
0.34,False,False,False,nan,76867
0.5,False,False,False,Keras,1127
10.4,False,False,True,PyTorch,194437
0.41,False,False,True,Scikit-learn,5110
3.8,False,False,True,Scikit-learn,23935
14.2,False,False,False,Scikit-learn,68378
2.3,False,False,True,Keras,4721
2.7,False,False,True,nan,56512
2.8,False,False,False,Scikit-learn,69615
0.68,False,False,True,nan,57962
1.1,False,False,True,Scikit-learn,2660
0.93,False,False,True,nan,61320
17.1,False,False,True,PyTorch,275076
0.0,False,False,False,nan,59606
0.93,False,False,False,Keras,66288
1.9,False,False,False,Scikit-learn,65938
0.89,False,False,False,PyTorch,58746
2.2,False,False,True,Scikit-learn,8768
3.3,False,False,False,Keras,2499
1.7,False,False,True,TensorFlow,4
19.2,False,False,True,Scikit-learn,55692
21.8,False,False,True,PyTorch,52806
6.8,False,False,True,Scikit-learn,116824
8.3,False,False,False,Keras,16992
0.43,False,False,False,Scikit-learn,71833
4.1,False,False,True,TensorFlow,65136
22.4,False,False,True,TensorFlow,44390
1.1,False,False,False,Scikit-learn,51161
3.9,False,False,True,Scikit-learn,99564
12.2,False,False,False,Keras,80369
0.95,False,False,True,nan,58527
0.99,False,False,False,nan,186889
3.0,False,False,False,nan,52367
1.5,False,False,True,PyTorch,57831
0.34,False,False,True,Scikit-learn,71439
2.2,False,False,False,Keras,63046
1.9,False,False,False,nan,10794
19.8,False,False,True,Scikit-learn,3937
0.89,False,False,True,nan,69251
5.9,False,False,True,TensorFlow,919
1.2,False,False,True,Scikit-learn,6616
0.31,False,False,True,nan,70812
24.1,False,False,False,Scikit-learn,61666
14.9,False,False,True,nan,50654
4.9,False,False,False,TensorFlow,57956
2.7,False,False,False,Scikit-learn,354
2.4,False,False,True,Keras,60303
1.4,False,False,False,nan,55282
3.6,False,False,True,Scikit-learn,156602
9.1,False,False,False,PyTorch,13288
27.1,False,False,False,Scikit-learn,124608
0.0,False,False,False,nan,177
4.5,False,False,True,Scikit-learn,55465
1.5,False,False,True,Scikit-learn,82670
0.78,False,False,True,Scikit-learn,57370
1.3,False,False,False,Scikit-learn,70456
4.3,False,False,True,PyTorch,63016
2.4,False,False,False,Scikit-learn,203518
1.9,False,False,True,Keras,30673
3.7,False,False,True,TensorFlow,41112
5.7,False,False,True,nan,61515
3.8,False,False,True,Keras,65759
0.83,False,False,True,Scikit-learn,54005
1.8,False,False,True,nan,50606
2.7,False,False,False,Scikit-learn,111
0.45,False,False,True,PyTorch,14911
0.0,False,False,False,nan,5956
0.33,False,False,False,nan,51381
6.2,False,False,True,Keras,235253
1.8,False,False,False,Scikit-learn,52493
6.9,False,False,True,Keras,52271
20.0,False,False,True,Scikit-learn,31318
2.5,False,False,False,nan,62032
5.4,False,False,False,Keras,755
4.4,False,False,False,Keras,69675
1.7,False,False,False,Scikit-learn,54766
1.7,False,False,False,Keras,67663
2.3,False,False,False,nan,57993
3.8,False,False,False,TensorFlow,74491
2.4,False,False,False,PyTorch,96836
